Time	Fx	Fy	Fz	Mx	My	Mz
0.582000	0.83546084	0.82199377	-0.00279956	-0.05500886	0.18627648	-0.00714012
0.583000	0.67103046	0.49313310	0.32606116	-0.20299618	0.28493470	0.14084718
0.584000	0.50660014	0.32870275	0.32606116	0.24096578	-0.01103994	-0.15512739
0.585000	0.34216976	0.16427250	-0.33166027	0.53694022	-0.01103994	-0.15512739
0.586000	0.83546084	0.49313310	-0.33166027	0.09297836	0.18627648	-0.08113378
0.587000	0.34216976	0.98642403	0.65492189	0.09297836	-0.01103994	-0.15512739
0.588000	-0.15112105	-0.00015786	0.65492189	0.09297836	0.08761827	-0.30311471
0.589000	0.50660014	0.32870275	0.32606116	0.24096578	-0.10969816	-0.00714012
0.590000	0.50660014	0.65756345	-0.00279956	0.83291483	0.08761827	-0.30311471
0.591000	1.16432154	0.32870275	0.32606116	-0.20299618	0.38359290	-0.30311471
0.592000	0.50660014	0.65756345	0.98378259	-0.05500886	0.08761827	-0.22912106
0.593000	0.83546084	0.49313310	-0.00279956	0.38895288	0.28493470	-0.08113378
0.594000	0.67103046	0.98642403	0.32606116	0.24096578	-0.01103994	-0.22912106
0.595000	0.34216976	0.65756345	2.29922485	0.09297836	0.38359290	-0.30311471
0.596000	0.50660014	0.49313310	0.32606116	0.53694022	-0.10969816	-0.00714012
0.597000	0.34216976	0.65756345	0.65492189	0.09297836	-0.10969816	-0.00714012
0.598000	0.17773965	0.82199377	0.65492189	-0.20299618	-0.10969816	-0.08113378
0.599000	0.50660014	0.16427250	0.32606116	0.09297836	-0.10969816	-0.08113378
0.600000	0.83546084	0.98642403	-0.33166027	-0.05500886	0.18627648	-0.22912106
0.601000	0.99989122	0.98642403	-0.33166027	-0.05500886	0.08761827	-0.00714012
0.602000	1.16432154	0.32870275	-1.31824195	0.38895288	0.28493470	-0.22912106
0.603000	1.16432154	1.15085435	-0.33166027	-0.20299618	-0.01103994	-0.15512739
0.604000	0.34216976	0.49313310	0.65492189	-0.05500886	0.38359290	-0.22912106
0.605000	1.32875192	0.82199377	-0.98938143	-0.05500886	-0.01103994	-0.22912106
0.606000	0.34216976	0.98642403	-1.64710259	-0.20299618	0.08761827	-0.30311471
0.607000	0.34216976	0.16427250	0.65492189	0.38895288	0.28493470	-0.15512739
0.608000	0.99989122	0.49313310	-0.66052049	0.53694022	-0.01103994	-0.15512739
0.609000	0.17773965	1.15085435	-0.98938143	0.38895288	-0.01103994	-0.37710831
0.610000	0.50660014	1.64414537	-0.33166027	0.09297836	0.18627648	-0.15512739
0.611000	0.83546084	0.82199377	-0.66052049	-0.05500886	-0.10969816	-0.22912106
0.612000	0.34216976	0.82199377	-0.00279956	-0.05500886	-0.01103994	-0.30311471
0.613000	0.83546084	0.32870275	-0.00279956	-0.05500886	0.28493470	-0.30311471
0.614000	1.49318230	0.65756345	-0.00279956	0.68492752	0.18627648	-0.15512739
0.615000	0.67103046	0.98642403	-0.33166027	-0.49897081	-0.01103994	-0.08113378
0.616000	0.99989122	0.49313310	-0.33166027	-0.49897081	-0.10969816	-0.08113378
0.617000	0.99989122	0.49313310	-0.98938143	0.09297836	0.18627648	-0.22912106
0.618000	1.16432154	0.82199377	-0.33166027	-0.35098350	0.18627648	-0.08113378
0.619000	0.67103046	0.49313310	0.32606116	-0.64695805	0.28493470	-0.22912106
0.620000	1.32875192	0.82199377	-0.00279956	-0.35098350	-0.10969816	-0.00714012
0.621000	0.34216976	1.15085435	-0.98938143	0.38895288	0.28493470	-0.22912106
0.622000	0.99989122	0.82199377	-0.33166027	-0.35098350	0.28493470	-0.22912106
0.623000	1.16432154	0.49313310	-0.33166027	-0.35098350	0.18627648	-0.22912106
0.624000	0.99989122	0.82199377	-0.33166027	-0.20299618	0.28493470	-0.22912106
0.625000	0.83546084	0.49313310	-1.31824195	-0.20299618	0.08761827	-0.15512739
0.626000	1.16432154	0.65756345	0.32606116	-0.20299618	-0.01103994	-0.15512739
0.627000	0.99989122	0.98642403	-0.66052049	-0.64695805	-0.10969816	-0.22912106
0.628000	0.50660014	0.49313310	0.32606116	-0.49897081	0.08761827	-0.22912106
0.629000	0.50660014	0.65756345	0.65492189	-0.05500886	-0.10969816	-0.15512739
0.630000	0.17773965	0.98642403	-0.66052049	-0.35098350	0.38359290	-0.22912106
0.631000	0.83546084	0.65756345	-0.66052049	-0.64695805	-0.20835623	0.14084718
0.632000	0.67103046	0.49313310	-1.31824195	-0.20299618	0.48225111	-0.15512739
0.633000	0.67103046	0.65756345	-1.64710259	-0.35098350	0.08761827	-0.15512739
0.634000	0.50660014	0.65756345	-0.33166027	0.09297836	0.18627648	-0.22912106
0.635000	0.99989122	0.49313310	0.32606116	-0.20299618	-0.10969816	-0.08113378
0.636000	0.34216976	1.15085435	-0.98938143	-0.05500886	-0.01103994	-0.30311471
0.637000	0.50660014	0.32870275	-0.00279956	-0.20299618	-0.01103994	-0.22912106
0.638000	0.34216976	0.32870275	-0.66052049	-0.05500886	0.08761827	-0.22912106
0.639000	0.67103046	0.65756345	-0.98938143	-0.05500886	-0.10969816	-0.15512739
0.640000	0.17773965	0.65756345	0.32606116	-0.35098350	0.08761827	-0.08113378
0.641000	0.50660014	0.82199377	-0.33166027	0.09297836	0.18627648	-0.22912106
0.642000	0.50660014	0.32870275	-0.66052049	-0.20299618	0.48225111	-0.15512739
0.643000	0.34216976	0.65756345	0.32606116	-0.05500886	0.18627648	-0.15512739
0.644000	0.34216976	0.65756345	-0.00279956	-0.20299618	-0.01103994	0.14084718
0.645000	0.01330918	0.98642403	-0.98938143	0.38895288	-0.01103994	-0.15512739
0.646000	0.50660014	0.49313310	-1.31824195	-0.20299618	0.18627648	-0.22912106
0.647000	0.34216976	0.82199377	-0.66052049	-0.49897081	0.08761827	-0.08113378
0.648000	0.34216976	0.16427250	0.65492189	-0.05500886	0.08761827	-0.00714012
0.649000	0.34216976	1.15085435	-0.98938143	-0.35098350	0.67956740	-0.08113378
0.650000	0.99989122	0.82199377	0.65492189	0.09297836	0.28493470	-0.00714012
0.651000	0.50660014	0.65756345	-0.66052049	-0.05500886	0.28493470	0.06685354
0.652000	0.17773965	0.65756345	-1.64710259	-0.20299618	-0.01103994	-0.00714012
0.653000	0.01330918	0.32870275	-1.31824195	-0.49897081	-0.01103994	-0.22912106
0.654000	0.17773965	-0.00015786	-1.64710259	-0.64695805	-0.01103994	-0.08113378
0.655000	0.50660014	0.16427250	-0.00279956	-0.94293267	0.18627648	-0.08113378
0.656000	0.17773965	-0.00015786	0.98378259	-0.20299618	0.18627648	-0.00714012
0.657000	0.50660014	0.82199377	-0.00279956	-0.35098350	0.28493470	-0.00714012
0.658000	0.50660014	0.65756345	-0.98938143	-0.79494536	0.58090931	-0.08113378
0.659000	0.50660014	0.32870275	-1.31824195	-0.20299618	0.28493470	0.14084718
0.660000	-0.47998178	0.65756345	-0.98938143	-0.20299618	0.28493470	0.06685354
0.661000	0.34216976	0.49313310	-0.33166027	-0.35098350	0.08761827	0.06685354
0.662000	0.17773965	0.32870275	-0.98938143	-0.05500886	0.08761827	0.06685354
0.663000	0.17773965	0.16427250	-0.66052049	-0.20299618	-0.01103994	-0.08113378
0.664000	-0.15112105	0.65756345	-0.33166027	-0.35098350	-0.01103994	-0.08113378
0.665000	-0.15112105	0.82199377	0.32606116	-0.35098350	-0.01103994	0.21484083
0.666000	-0.47998178	0.65756345	-0.00279956	-0.20299618	0.08761827	-0.00714012
0.667000	0.99989122	0.49313310	0.32606116	-0.35098350	-0.01103994	0.14084718
0.668000	0.17773965	0.82199377	-0.00279956	-0.49897081	0.18627648	0.14084718
0.669000	-0.64441210	0.16427250	-0.33166027	-0.49897081	0.38359290	-0.00714012
0.670000	-0.64441210	0.98642403	-0.00279956	-0.49897081	0.58090931	0.06685354
0.671000	-0.31555140	0.32870275	-0.66052049	-0.35098350	0.28493470	0.14084718
0.672000	-0.64441210	-0.00015786	0.32606116	-0.35098350	0.38359290	0.06685354
0.673000	0.17773965	0.65756345	-0.00279956	0.24096578	-0.01103994	0.28883445
0.674000	-0.15112105	0.98642403	-0.33166027	0.38895288	0.18627648	-0.00714012
0.675000	-0.64441210	0.65756345	-0.00279956	0.09297836	-0.01103994	-0.00714012
0.676000	-0.47998178	1.15085435	-0.33166027	-0.20299618	0.18627648	0.06685354
0.677000	-0.47998178	0.49313310	-0.00279956	-0.35098350	0.28493470	0.21484083
0.678000	-0.31555140	0.49313310	0.32606116	-0.20299618	0.38359290	0.21484083
0.679000	0.17773965	0.32870275	-0.98938143	-0.20299618	0.58090931	0.14084718
0.680000	-0.15112105	0.16427250	-0.00279956	-0.35098350	0.67956740	0.36282814
0.681000	-0.80884236	0.49313310	-0.66052049	-0.05500886	0.28493470	0.14084718
0.682000	-0.15112105	0.32870275	-0.66052049	-0.35098350	0.18627648	0.14084718
0.683000	-0.64441210	0.82199377	-1.31824195	-0.20299618	0.28493470	0.06685354
0.684000	-0.80884236	0.65756345	-0.00279956	0.24096578	0.18627648	0.14084718
0.685000	-0.15112105	0.65756345	-0.66052049	-0.05500886	0.28493470	0.06685354
0.686000	0.01330918	0.32870275	-0.00279956	-0.64695805	0.18627648	0.36282814
0.687000	0.17773965	0.65756345	-0.98938143	0.38895288	0.38359290	0.21484083
0.688000	-0.15112105	0.16427250	0.65492189	0.53694022	0.28493470	0.28883445
0.689000	-0.31555140	0.98642403	0.32606116	0.24096578	0.08761827	0.14084718
0.690000	-0.15112105	0.49313310	0.65492189	0.09297836	0.58090931	0.21484083
0.691000	0.01330918	0.65756345	-0.00279956	-0.20299618	0.28493470	0.28883445
0.692000	0.17773965	0.98642403	-0.33166027	-0.05500886	0.48225111	0.28883445
0.693000	0.34216976	0.65756345	-0.66052049	-0.35098350	0.18627648	0.43682179
0.694000	-0.80884236	0.98642403	-0.00279956	0.53694022	0.38359290	0.14084718
0.695000	-0.80884236	0.65756345	-0.33166027	-0.20299618	0.87688398	0.36282814
0.696000	-0.15112105	0.98642403	0.65492189	-0.05500886	0.38359290	0.43682179
0.697000	-0.47998178	0.65756345	0.65492189	-0.20299618	0.58090931	0.51081538
0.698000	0.01330918	0.49313310	-0.98938143	-0.64695805	0.18627648	0.21484083
0.699000	0.01330918	0.49313310	-0.33166027	-0.05500886	0.38359290	0.28883445
0.700000	-0.15112105	0.82199377	-0.66052049	0.24096578	0.38359290	0.14084718
0.701000	0.01330918	0.98642403	0.32606116	-0.64695805	0.08761827	0.21484083
0.702000	0.01330918	0.98642403	-0.00279956	-0.64695805	0.38359290	0.21484083
0.703000	0.01330918	0.82199377	0.32606116	-0.20299618	0.08761827	0.43682179
0.704000	-0.31555140	0.49313310	-0.33166027	0.09297836	0.28493470	0.06685354
0.705000	-0.15112105	0.98642403	0.98378259	-0.20299618	0.28493470	0.36282814
0.706000	-0.64441210	1.47971511	-0.00279956	-0.20299618	0.28493470	0.28883445
0.707000	-0.47998178	-0.16458821	0.32606116	-0.05500886	0.28493470	0.36282814
0.708000	-0.80884236	0.32870275	-0.33166027	-0.05500886	0.18627648	0.14084718
0.709000	-0.47998178	1.15085435	-0.33166027	-0.49897081	0.08761827	0.28883445
0.710000	-0.15112105	0.65756345	-0.33166027	-0.20299618	0.08761827	0.14084718
0.711000	-0.15112105	0.65756345	-0.00279956	-0.05500886	0.28493470	0.21484083
0.712000	-0.15112105	0.65756345	-0.66052049	0.24096578	0.28493470	0.36282814
0.713000	0.01330918	0.49313310	0.65492189	-0.20299618	0.18627648	0.28883445
0.714000	-0.31555140	0.82199377	0.65492189	0.09297836	0.18627648	0.43682179
0.715000	0.17773965	0.82199377	0.32606116	0.38895288	0.18627648	0.28883445
0.716000	-0.47998178	1.15085435	-0.00279956	0.53694022	0.28493470	0.14084718
0.717000	-0.47998178	0.82199377	0.98378259	-0.20299618	0.18627648	0.14084718
0.718000	0.34216976	0.32870275	-0.00279956	0.53694022	0.38359290	0.28883445
0.719000	-0.31555140	0.49313310	0.98378259	-0.20299618	0.28493470	0.14084718
0.720000	0.01330918	0.32870275	-0.66052049	0.53694022	0.28493470	0.21484083
0.721000	-0.47998178	1.15085435	-0.00279956	0.24096578	0.38359290	0.14084718
0.722000	-0.31555140	1.15085435	-0.33166027	0.24096578	0.38359290	0.14084718
0.723000	0.17773965	0.65756345	0.32606116	-0.20299618	0.28493470	0.21484083
0.724000	0.34216976	0.98642403	1.31264329	-0.35098350	-0.10969816	0.14084718
0.725000	0.01330918	0.98642403	-0.00279956	-0.79494536	0.18627648	0.14084718
0.726000	0.17773965	0.98642403	0.98378259	0.09297836	-0.30701452	0.43682179
0.727000	-0.64441210	1.31528473	0.32606116	-0.35098350	-0.10969816	0.28883445
0.728000	-0.47998178	0.49313310	0.98378259	-0.49897081	-0.10969816	0.36282814
0.729000	-0.15112105	0.49313310	0.65492189	0.09297836	-0.10969816	0.06685354
0.730000	-0.15112105	1.47971511	0.65492189	0.24096578	-0.40567267	0.14084718
0.731000	-0.15112105	0.98642403	0.32606116	0.24096578	-0.30701452	0.14084718
0.732000	-0.15112105	1.31528473	0.65492189	0.24096578	-0.10969816	0.14084718
0.733000	-0.15112105	0.82199377	1.97036469	-0.05500886	-0.10969816	0.14084718
0.734000	0.01330918	0.65756345	-0.00279956	-0.35098350	-0.10969816	0.14084718
0.735000	0.34216976	1.31528473	-0.33166027	-0.35098350	-0.01103994	0.14084718
0.736000	0.17773965	0.16427250	-0.33166027	-0.20299618	-0.01103994	0.14084718
0.737000	-0.31555140	0.65756345	0.32606116	-0.05500886	-0.10969816	0.14084718
0.738000	0.83546084	0.82199377	0.98378259	-0.05500886	-0.40567267	0.28883445
0.739000	0.67103046	0.98642403	0.98378259	0.24096578	-0.50433087	0.28883445
0.740000	0.17773965	0.82199377	1.97036469	-0.05500886	-0.10969816	0.06685354
0.741000	0.17773965	0.82199377	0.65492189	-0.05500886	-0.10969816	0.06685354
0.742000	-0.47998178	0.65756345	0.65492189	-0.64695805	0.08761827	0.06685354
0.743000	0.01330918	0.82199377	0.32606116	-0.49897081	0.08761827	0.14084718
0.744000	-0.64441210	1.31528473	-0.33166027	-0.20299618	-0.20835623	-0.15512739
0.745000	0.01330918	0.82199377	0.65492189	-0.05500886	-0.20835623	-0.00714012
0.746000	-0.47998178	1.47971511	0.65492189	-0.35098350	-0.50433087	-0.08113378
0.747000	0.01330918	1.47971511	0.98378259	-0.49897081	0.28493470	-0.08113378
0.748000	0.01330918	1.15085435	0.32606116	-0.35098350	0.08761827	-0.08113378
0.749000	0.01330918	0.49313310	1.31264329	-0.49897081	-0.20835623	-0.22912106
0.750000	0.17773965	0.32870275	-0.66052049	-0.35098350	-0.01103994	-0.00714012
0.751000	0.01330918	0.65756345	0.65492189	-0.05500886	-0.10969816	-0.08113378
0.752000	0.17773965	0.32870275	-0.00279956	-0.35098350	-0.10969816	0.06685354
0.753000	-0.31555140	0.82199377	-0.00279956	0.09297836	-0.10969816	-0.00714012
0.754000	0.01330918	0.65756345	-0.00279956	-0.05500886	-0.40567267	0.21484083
0.755000	0.01330918	1.31528473	0.32606116	-0.20299618	-0.10969816	-0.30311471
0.756000	0.01330918	0.98642403	0.32606116	-0.05500886	-0.20835623	-0.22912106
0.757000	-0.15112105	1.31528473	0.65492189	-0.05500886	-0.30701452	-0.22912106
0.758000	0.17773965	0.65756345	0.65492189	-0.49897081	0.18627648	-0.08113378
0.759000	0.01330918	0.65756345	-0.00279956	-0.20299618	-0.01103994	-0.00714012
0.760000	-0.15112105	0.65756345	0.65492189	0.09297836	-0.40567267	-0.00714012
0.761000	-0.15112105	0.49313310	0.32606116	-0.05500886	-0.10969816	-0.08113378
0.762000	-0.15112105	0.65756345	0.32606116	0.38895288	-0.50433087	-0.08113378
0.763000	0.17773965	0.16427250	0.98378259	-0.49897081	-0.01103994	-0.15512739
0.764000	0.50660014	0.65756345	0.98378259	-0.49897081	-0.40567267	-0.15512739
0.765000	0.34216976	0.98642403	-0.33166027	-0.79494536	-0.40567267	-0.08113378
0.766000	0.17773965	0.65756345	-0.00279956	-0.35098350	-0.50433087	-0.15512739
0.767000	-0.15112105	0.65756345	1.31264329	-0.64695805	-0.30701452	-0.00714012
0.768000	0.17773965	0.49313310	0.32606116	-0.49897081	-0.50433087	0.14084718
0.769000	-0.15112105	0.82199377	0.65492189	-0.35098350	-0.30701452	-0.08113378
0.770000	-0.15112105	0.65756345	0.65492189	-0.49897081	-0.50433087	0.06685354
0.771000	-0.31555140	0.98642403	-0.00279956	-0.49897081	-0.50433087	-0.22912106
0.772000	-0.31555140	0.16427250	0.32606116	-0.35098350	-0.30701452	-0.22912106
0.773000	-0.15112105	0.49313310	-0.00279956	0.09297836	-0.50433087	-0.22912106
0.774000	-0.31555140	0.16427250	0.98378259	-0.05500886	-0.60298908	-0.22912106
0.775000	-0.31555140	0.16427250	-0.66052049	0.24096578	-0.60298908	0.06685354
0.776000	-0.15112105	0.82199377	-0.00279956	-0.64695805	0.08761827	-0.08113378
0.777000	0.17773965	0.65756345	0.98378259	-0.49897081	-0.50433087	-0.08113378
0.778000	0.01330918	0.98642403	-0.00279956	-0.49897081	0.08761827	-0.15512739
0.779000	0.01330918	0.49313310	-0.00279956	-0.49897081	-0.20835623	-0.22912106
0.780000	0.01330918	0.98642403	-0.33166027	-0.20299618	-0.50433087	-0.45110199
0.781000	-0.15112105	0.98642403	-0.00279956	-0.20299618	-0.50433087	-0.37710831
0.782000	0.01330918	0.65756345	-0.00279956	-0.35098350	-0.40567267	-0.22912106
0.783000	-0.47998178	0.49313310	-0.33166027	-0.49897081	-0.10969816	-0.22912106
0.784000	0.17773965	0.49313310	-0.00279956	-0.05500886	-0.30701452	-0.15512739
0.785000	-0.31555140	0.65756345	0.32606116	-0.49897081	-0.50433087	-0.30311471
0.786000	0.34216976	0.82199377	-0.00279956	-0.49897081	-0.50433087	-0.15512739
0.787000	-0.31555140	0.65756345	0.32606116	-0.49897081	-0.20835623	-0.22912106
0.788000	-0.31555140	0.32870275	-0.00279956	-0.20299618	-0.60298908	-0.22912106
0.789000	-0.15112105	-0.00015786	-0.33166027	-0.35098350	-0.50433087	-0.15512739
0.790000	-0.31555140	-0.00015786	-1.31824195	-0.35098350	-0.20835623	-0.15512739
0.791000	-0.47998178	0.32870275	-0.66052049	0.09297836	-0.50433087	-0.30311471
0.792000	-0.15112105	0.49313310	-0.98938143	0.24096578	-0.10969816	-0.15512739
0.793000	0.17773965	0.32870275	-0.33166027	0.38895288	-0.30701452	-0.22912106
0.794000	-0.15112105	0.65756345	-0.33166027	-0.49897081	-0.10969816	-0.22912106
0.795000	0.17773965	0.32870275	0.32606116	-0.20299618	-0.10969816	-0.22912106
0.796000	0.01330918	0.65756345	-0.33166027	-0.49897081	-0.01103994	-0.22912106
0.797000	-0.31555140	-0.16458821	-0.33166027	-0.35098350	-0.40567267	-0.30311471
0.798000	-0.31555140	-0.16458821	-0.33166027	-0.20299618	-0.01103994	-0.15512739
0.799000	-0.47998178	-0.16458821	-0.00279956	-0.05500886	-0.30701452	-0.22912106
0.800000	0.17773965	0.32870275	-0.00279956	0.24096578	-0.70164728	-0.00714012
0.801000	-0.47998178	0.16427250	-0.00279956	0.38895288	-0.10969816	-0.30311471
0.802000	-0.31555140	0.16427250	0.32606116	0.24096578	0.18627648	-0.30311471
0.803000	-0.47998178	0.16427250	-0.00279956	0.09297836	-0.20835623	-0.30311471
0.804000	-0.15112105	-0.00015786	0.65492189	-0.05500886	-0.01103994	-0.30311471
0.805000	-0.15112105	-0.16458821	-0.66052049	1.42486417	-0.10969816	-0.15512739
0.806000	-0.64441210	0.98642403	-0.33166027	0.53694022	-0.20835623	-0.30311471
0.807000	-0.47998178	0.32870275	-0.66052049	0.38895288	-0.10969816	-0.22912106
0.808000	-0.47998178	0.49313310	-0.66052049	-0.20299618	0.08761827	-0.15512739
0.809000	0.17773965	0.32870275	-0.33166027	0.38895288	-0.10969816	-0.22912106
0.810000	0.50660014	0.49313310	0.32606116	-0.20299618	-0.30701452	-0.08113378
0.811000	-0.31555140	-0.00015786	-0.00279956	0.24096578	-0.20835623	-0.22912106
0.812000	-0.31555140	-0.00015786	0.65492189	0.24096578	-0.10969816	0.06685354
0.813000	-0.15112105	0.65756345	0.65492189	0.24096578	-0.10969816	-0.45110199
0.814000	0.01330918	0.32870275	0.32606116	0.09297836	0.08761827	-0.08113378
0.815000	-0.47998178	0.16427250	0.98378259	-0.20299618	0.18627648	-0.22912106
0.816000	-0.15112105	0.16427250	-0.00279956	-0.49897081	-0.01103994	-0.00714012
0.817000	-0.31555140	0.32870275	-0.33166027	0.38895288	-0.01103994	-0.15512739
0.818000	-0.97327274	0.32870275	0.32606116	0.53694022	0.08761827	-0.22912106
0.819000	-0.47998178	0.16427250	-0.00279956	-0.20299618	0.18627648	0.06685354
0.820000	0.01330918	0.49313310	0.65492189	-0.20299618	-0.10969816	-0.15512739
0.821000	-0.47998178	0.32870275	0.98378259	0.68492752	-0.10969816	-0.22912106
0.822000	-0.31555140	0.32870275	0.65492189	0.24096578	-0.20835623	-0.37710831
0.823000	0.01330918	0.49313310	0.65492189	0.68492752	0.18627648	-0.37710831
0.824000	-0.31555140	0.65756345	0.32606116	0.09297836	0.28493470	-0.30311471
0.825000	-0.47998178	-0.00015786	1.31264329	0.38895288	0.48225111	-0.15512739
0.826000	-0.15112105	0.49313310	0.32606116	0.24096578	-0.10969816	-0.00714012
0.827000	-0.15112105	0.16427250	-0.33166027	0.83291483	0.18627648	-0.08113378
0.828000	-0.15112105	0.16427250	0.32606116	0.83291483	0.08761827	-0.30311471
0.829000	-0.31555140	0.49313310	-0.00279956	0.38895288	0.58090931	-0.30311471
0.830000	-0.31555140	-0.00015786	-0.33166027	0.09297836	-0.01103994	0.06685354
0.831000	0.01330918	-0.16458821	0.32606116	0.38895288	0.08761827	-0.30311471
0.832000	-0.47998178	0.82199377	-0.66052049	0.53694022	0.08761827	-0.08113378
0.833000	0.17773965	0.32870275	0.65492189	0.53694022	-0.10969816	-0.15512739
0.834000	-0.47998178	0.32870275	-0.33166027	0.38895288	0.38359290	-0.08113378
0.835000	0.17773965	0.49313310	-0.00279956	0.24096578	0.38359290	0.06685354
0.836000	0.01330918	-0.16458821	-0.00279956	0.53694022	0.18627648	0.14084718
0.837000	0.01330918	-0.00015786	-0.33166027	1.12888944	0.28493470	-0.08113378
0.838000	0.01330918	0.82199377	-0.33166027	0.09297836	0.67956740	-0.22912106
0.839000	0.01330918	-0.00015786	1.64150405	0.38895288	0.38359290	-0.15512739
0.840000	0.01330918	0.49313310	-0.33166027	0.24096578	0.48225111	-0.15512739
0.841000	0.17773965	0.49313310	0.65492189	0.38895288	0.08761827	0.14084718
0.842000	-0.31555140	-0.00015786	0.98378259	0.68492752	0.38359290	-0.22912106
0.843000	0.17773965	0.16427250	-0.98938143	0.53694022	0.08761827	0.06685354
0.844000	-0.15112105	0.49313310	0.65492189	0.53694022	0.38359290	-0.08113378
0.845000	-0.15112105	-0.16458821	0.98378259	0.68492752	0.28493470	-0.08113378
0.846000	0.17773965	-0.00015786	0.32606116	-0.20299618	0.08761827	0.06685354
0.847000	0.34216976	0.16427250	-0.00279956	0.53694022	0.28493470	-0.00714012
0.848000	-0.15112105	0.82199377	-0.00279956	0.09297836	0.58090931	-0.00714012
0.849000	0.17773965	1.31528473	1.31264329	0.83291483	0.08761827	-0.08113378
0.850000	0.17773965	0.16427250	-0.66052049	0.68492752	0.28493470	-0.08113378
0.851000	0.34216976	0.82199377	0.32606116	0.53694022	0.58090931	-0.08113378
0.852000	-0.15112105	0.16427250	-0.00279956	0.38895288	0.08761827	-0.00714012
0.853000	0.01330918	0.65756345	-0.98938143	0.68492752	0.48225111	0.06685354
0.854000	0.17773965	0.82199377	0.32606116	0.24096578	0.28493470	-0.08113378
0.855000	0.17773965	0.16427250	1.64150405	0.53694022	0.67956740	0.06685354
0.856000	0.34216976	0.32870275	-0.00279956	0.24096578	0.48225111	0.06685354
0.857000	-0.15112105	0.82199377	-0.00279956	0.09297836	0.28493470	-0.00714012
0.858000	0.17773965	0.32870275	-0.33166027	0.24096578	0.38359290	0.14084718
0.859000	1.16432154	0.65756345	-0.00279956	0.09297836	0.48225111	-0.00714012
0.860000	0.01330918	0.98642403	-0.33166027	0.53694022	0.38359290	-0.08113378
0.861000	0.01330918	0.49313310	-0.66052049	-0.05500886	0.48225111	-0.00714012
0.862000	0.50660014	0.49313310	0.98378259	0.38895288	0.48225111	0.21484083
0.863000	0.17773965	0.49313310	0.32606116	1.12888944	0.87688398	-0.08113378
0.864000	0.17773965	0.65756345	-0.00279956	0.53694022	0.97554207	0.06685354
0.865000	0.01330918	0.32870275	1.31264329	0.38895288	0.48225111	-0.00714012
0.866000	0.50660014	0.32870275	-0.66052049	0.98090219	0.48225111	0.14084718
0.867000	0.01330918	1.15085435	-0.00279956	0.83291483	0.48225111	-0.00714012
0.868000	0.01330918	0.16427250	-0.33166027	0.83291483	0.38359290	-0.08113378
0.869000	0.34216976	0.16427250	0.32606116	0.98090219	0.58090931	0.06685354
0.870000	0.01330918	0.65756345	-0.00279956	0.38895288	0.28493470	0.06685354
0.871000	-0.15112105	-0.16458821	0.98378259	0.68492752	0.38359290	-0.08113378
0.872000	0.67103046	0.32870275	-0.33166027	1.12888944	0.28493470	-0.00714012
0.873000	0.17773965	0.65756345	0.65492189	0.68492752	0.28493470	-0.00714012
0.874000	0.50660014	0.16427250	0.98378259	0.38895288	0.48225111	-0.15512739
0.875000	0.83546084	0.32870275	-0.00279956	0.24096578	0.38359290	0.21484083
0.876000	0.01330918	0.65756345	0.65492189	0.38895288	0.38359290	0.06685354
0.877000	0.67103046	0.32870275	-0.98938143	-0.20299618	0.48225111	0.06685354
0.878000	0.67103046	0.49313310	-0.00279956	-0.20299618	0.58090931	0.06685354
0.879000	0.34216976	0.82199377	-0.00279956	-0.20299618	0.48225111	-0.08113378
0.880000	0.34216976	0.65756345	-0.00279956	0.24096578	0.77822560	-0.00714012
0.881000	0.83546084	0.65756345	0.65492189	-0.05500886	0.28493470	0.14084718
0.882000	0.34216976	0.16427250	-0.33166027	0.09297836	0.48225111	0.06685354
0.883000	0.17773965	0.65756345	-0.98938143	-0.35098350	0.67956740	0.21484083
0.884000	0.50660014	0.98642403	-0.66052049	-0.05500886	0.38359290	0.14084718
0.885000	0.67103046	0.49313310	-0.33166027	0.68492752	0.18627648	-0.08113378
0.886000	0.34216976	0.82199377	0.32606116	-0.20299618	0.77822560	0.06685354
0.887000	0.34216976	0.65756345	-0.33166027	-0.20299618	0.28493470	-0.00714012
0.888000	0.34216976	0.16427250	-0.66052049	-0.20299618	0.18627648	0.06685354
0.889000	-0.15112105	1.15085435	-0.98938143	-0.05500886	0.38359290	-0.00714012
0.890000	0.17773965	0.65756345	-0.00279956	-0.05500886	-0.01103994	-0.00714012
0.891000	0.50660014	0.49313310	-0.33166027	0.53694022	0.18627648	-0.00714012
0.892000	0.34216976	0.65756345	-0.66052049	-0.05500886	0.58090931	0.06685354
0.893000	0.50660014	0.82199377	-0.66052049	-0.35098350	0.18627648	-0.08113378
0.894000	0.67103046	0.65756345	-0.66052049	0.09297836	0.28493470	0.06685354
0.895000	0.34216976	1.31528473	-0.66052049	0.38895288	0.28493470	0.21484083
0.896000	0.17773965	0.16427250	0.65492189	-0.20299618	0.48225111	-0.00714012
0.897000	0.67103046	0.32870275	-0.66052049	-0.05500886	0.58090931	0.14084718
0.898000	0.01330918	1.15085435	-0.98938143	-0.05500886	0.58090931	0.14084718
0.899000	0.34216976	0.82199377	-0.33166027	0.09297836	0.67956740	0.14084718
0.900000	1.16432154	0.16427250	-0.98938143	-0.20299618	0.38359290	0.21484083
0.901000	-0.31555140	1.15085435	-1.97596335	-0.20299618	0.28493470	0.14084718
