Time	Fx	Fy	Fz	Mx	My	Mz
0.742000	1.55972731	-0.33798173	-1.81441379	0.00374189	0.39471999	-0.01774645
0.743000	0.07985439	-0.66684234	-0.49897191	-0.29223275	0.39471999	-0.01774645
0.744000	1.06643641	-0.83127266	-0.82783216	-0.44022003	0.39471999	0.42621544
0.745000	0.40871507	-0.66684234	-0.82783216	-0.29223275	0.49337816	0.13024084
0.746000	0.90200603	-0.50241208	-2.47213531	-0.29223275	0.49337816	0.20423448
0.747000	0.73757571	-0.83127266	-1.81441379	-0.29223275	0.39471999	0.27822813
0.748000	0.73757571	-0.83127266	-2.47213531	-0.14424543	0.19740361	0.05624718
0.749000	0.24428475	-0.66684234	-1.15669334	-0.29223275	0.39471999	0.20423448
0.750000	1.06643641	-0.33798173	-0.82783216	-0.58820730	0.00008722	0.05624718
0.751000	0.24428475	-0.00912102	-1.81441379	-0.44022003	0.09874541	0.13024084
0.752000	0.73757571	-0.50241208	0.81647092	-0.44022003	0.59203637	0.13024084
0.753000	0.40871507	-0.17355138	-1.81441379	-0.14424543	0.29606181	0.05624718
0.754000	1.39529705	-0.17355138	-1.48555362	-0.44022003	0.49337816	-0.01774645
0.755000	0.90200603	-0.66684234	-0.82783216	-0.29223275	0.09874541	0.35222176
0.756000	0.24428475	-0.50241208	-1.48555362	-0.58820730	0.09874541	0.20423448
0.757000	1.23086667	-0.50241208	-0.82783216	-0.44022003	0.39471999	0.50020909
0.758000	0.24428475	-0.99570304	-1.48555362	0.00374189	0.39471999	0.27822813
0.759000	1.06643641	-0.99570304	-0.49897191	0.00374189	0.59203637	0.27822813
0.760000	0.07985439	-0.99570304	-1.15669334	-0.14424543	0.49337816	0.27822813
0.761000	0.07985439	-0.33798173	-1.48555362	-0.14424543	0.29606181	0.20423448
0.762000	0.57314539	-0.17355138	-0.17011073	-0.58820730	0.00008722	0.50020909
0.763000	0.40871507	0.64860016	-0.82783216	-0.44022003	0.29606181	0.05624718
0.764000	0.73757571	-0.17355138	-1.81441379	-0.44022003	0.39471999	0.20423448
0.765000	1.06643641	-0.17355138	-1.15669334	-0.29223275	0.29606181	0.27822813
0.766000	0.40871507	-0.33798173	-0.17011073	-0.29223275	0.09874541	0.42621544
0.767000	0.73757571	-0.17355138	-1.48555362	-0.29223275	0.19740361	0.13024084
0.768000	0.73757571	-0.50241208	-1.48555362	-0.14424543	0.59203637	0.27822813
0.769000	1.06643641	-0.17355138	-0.49897191	-0.14424543	0.19740361	0.13024084
0.770000	0.73757571	0.15530922	-0.82783216	-0.44022003	0.39471999	0.20423448
0.771000	0.57314539	0.15530922	-0.49897191	-0.29223275	0.09874541	0.35222176
0.772000	-0.08457591	-0.17355138	-1.15669334	-0.14424543	0.19740361	0.27822813
0.773000	-0.24900626	-0.00912102	-0.49897191	0.00374189	0.19740361	0.50020909
0.774000	0.24428475	1.14189124	-0.82783216	-0.44022003	0.49337816	0.50020909
0.775000	0.40871507	0.31973970	0.15874952	-0.29223275	0.49337816	0.27822813
0.776000	0.57314539	-0.33798173	-0.49897191	-0.29223275	0.59203637	0.27822813
0.777000	0.24428475	0.15530922	-0.82783216	-0.14424543	0.39471999	0.13024084
0.778000	0.24428475	0.31973970	-0.49897191	0.00374189	0.39471999	0.20423448
0.779000	0.40871507	0.15530922	1.47419238	-0.29223275	0.39471999	0.27822813
0.780000	0.90200603	-0.00912102	1.14533114	-0.29223275	0.09874541	0.50020909
0.781000	0.24428475	0.15530922	0.15874952	-0.29223275	0.49337816	0.42621544
0.782000	0.73757571	-0.00912102	0.81647092	-0.14424543	0.49337816	0.50020909
0.783000	0.24428475	0.15530922	-0.17011073	0.00374189	0.29606181	0.35222176
0.784000	0.73757571	0.31973970	1.80305266	-0.29223275	0.39471999	0.13024084
0.785000	0.24428475	0.15530922	-0.82783216	0.00374189	0.49337816	0.50020909
0.786000	0.57314539	0.31973970	-0.17011073	-0.58820730	0.49337816	0.20423448
0.787000	0.57314539	-0.17355138	-0.82783216	0.00374189	0.39471999	0.57420272
0.788000	0.07985439	0.48416981	0.48761070	-0.29223275	0.39471999	0.27822813
0.789000	0.24428475	0.31973970	0.48761070	0.29971641	0.59203637	0.35222176
0.790000	-0.08457591	-0.33798173	1.14533114	-0.29223275	0.69069457	0.42621544
0.791000	0.24428475	0.15530922	2.13191390	-0.14424543	0.09874541	0.64819634
0.792000	-0.24900626	-0.17355138	0.48761070	0.15172911	0.29606181	0.20423448
0.793000	0.07985439	-0.33798173	1.80305266	-0.14424543	0.49337816	0.20423448
0.794000	0.24428475	-0.00912102	1.80305266	0.00374189	0.49337816	0.13024084
0.795000	0.40871507	-0.17355138	1.47419238	-0.14424543	0.29606181	0.05624718
0.796000	0.24428475	-0.33798173	1.47419238	0.15172911	0.29606181	0.50020909
0.797000	-0.24900626	0.64860016	2.46077394	0.15172911	0.29606181	0.27822813
0.798000	-0.24900626	0.48416981	2.13191390	0.29971641	0.29606181	0.42621544
0.799000	-0.08457591	0.31973970	1.14533114	0.44770375	0.09874541	0.27822813
0.800000	-0.08457591	-0.17355138	0.48761070	0.00374189	0.39471999	0.57420272
0.801000	0.40871507	0.15530922	1.14533114	-0.14424543	0.19740361	0.57420272
0.802000	0.24428475	0.48416981	0.48761070	0.15172911	0.39471999	0.35222176
0.803000	0.40871507	-0.33798173	0.81647092	-0.29223275	0.39471999	0.57420272
0.804000	-0.08457591	0.31973970	0.81647092	-0.14424543	0.09874541	0.20423448
0.805000	0.40871507	0.48416981	1.14533114	0.00374189	0.49337816	0.42621544
0.806000	0.24428475	0.48416981	2.13191390	-0.14424543	0.49337816	0.42621544
0.807000	0.73757571	0.97746086	1.80305266	0.15172911	0.39471999	0.42621544
0.808000	0.40871507	0.64860016	0.81647092	0.15172911	0.49337816	0.27822813
0.809000	0.07985439	0.48416981	3.44735622	0.29971641	0.39471999	0.35222176
0.810000	0.07985439	0.31973970	1.47419238	0.00374189	0.59203637	0.35222176
0.811000	0.57314539	-0.33798173	1.14533114	0.00374189	0.49337816	0.50020909
0.812000	0.07985439	0.97746086	1.14533114	-0.14424543	0.59203637	0.13024084
0.813000	0.57314539	0.31973970	2.13191390	0.15172911	0.19740361	0.42621544
0.814000	0.24428475	0.64860016	3.44735622	0.15172911	0.49337816	0.20423448
0.815000	0.57314539	0.31973970	1.14533114	0.29971641	0.59203637	0.20423448
0.816000	0.24428475	0.31973970	2.13191390	0.00374189	0.49337816	0.13024084
0.817000	0.24428475	-0.00912102	2.78963518	0.44770375	0.59203637	0.20423448
0.818000	0.57314539	0.31973970	0.81647092	0.15172911	0.39471999	0.42621544
0.819000	0.07985439	0.31973970	1.14533114	0.00374189	0.39471999	0.20423448
0.820000	0.07985439	0.31973970	2.46077394	0.15172911	0.49337816	0.13024084
0.821000	0.40871507	0.97746086	1.14533114	0.00374189	0.19740361	0.27822813
0.822000	0.07985439	0.31973970	2.13191390	-0.29223275	0.49337816	0.13024084
0.823000	0.24428475	0.97746086	1.80305266	-0.14424543	0.49337816	0.35222176
0.824000	0.73757571	0.15530922	1.80305266	0.29971641	0.29606181	0.20423448
0.825000	-0.08457591	-0.00912102	1.80305266	-0.29223275	0.29606181	0.13024084
0.826000	0.24428475	0.15530922	1.47419238	-0.29223275	0.29606181	0.20423448
0.827000	-0.24900626	-0.33798173	3.77621698	-0.29223275	0.69069457	0.13024084
0.828000	0.07985439	0.48416981	2.78963518	0.29971641	0.29606181	0.42621544
0.829000	-0.08457591	-0.17355138	0.48761070	0.15172911	0.39471999	0.20423448
0.830000	0.07985439	0.15530922	2.13191390	-0.14424543	0.49337816	0.42621544
0.831000	-0.57786691	-0.00912102	1.80305266	-0.14424543	0.29606181	0.35222176
0.832000	0.07985439	-0.17355138	0.48761070	0.00374189	0.09874541	0.20423448
0.833000	-0.24900626	-0.00912102	1.14533114	-0.14424543	0.29606181	0.20423448
0.834000	0.90200603	-0.50241208	1.47419238	-0.14424543	0.19740361	0.27822813
0.835000	0.07985439	0.15530922	3.11849546	0.00374189	0.29606181	0.05624718
0.836000	-0.41343656	-0.00912102	1.14533114	0.00374189	0.39471999	0.27822813
0.837000	-0.24900626	-0.17355138	3.11849546	0.15172911	0.29606181	0.27822813
0.838000	0.24428475	-0.33798173	1.80305266	0.29971641	0.19740361	0.27822813
0.839000	0.24428475	0.15530922	2.13191390	0.00374189	0.39471999	0.13024084
0.840000	-0.08457591	-0.50241208	2.13191390	0.00374189	0.00008722	-0.09174012
0.841000	0.24428475	-0.00912102	1.80305266	0.15172911	0.29606181	0.27822813
0.842000	-0.57786691	0.15530922	1.14533114	0.15172911	0.09874541	0.20423448
0.843000	0.07985439	-0.33798173	1.80305266	-0.14424543	0.00008722	0.13024084
0.844000	0.07985439	-0.33798173	1.14533114	-0.29223275	0.49337816	0.13024084
0.845000	-0.41343656	-0.17355138	1.14533114	0.00374189	0.29606181	0.05624718
0.846000	-0.08457591	-0.00912102	0.48761070	-0.29223275	0.39471999	0.05624718
0.847000	-0.24900626	-0.17355138	1.47419238	-0.14424543	0.09874541	0.27822813
0.848000	0.07985439	-0.17355138	-0.17011073	0.15172911	0.00008722	0.13024084
0.849000	-0.08457591	0.31973970	0.81647092	-0.29223275	0.39471999	0.05624718
0.850000	-0.41343656	-0.17355138	0.81647092	-0.29223275	0.49337816	0.05624718
0.851000	-0.24900626	-0.83127266	0.15874952	0.29971641	0.19740361	0.27822813
0.852000	-0.57786691	-0.17355138	0.48761070	0.15172911	0.19740361	0.13024084
0.853000	-0.41343656	-0.50241208	0.48761070	0.15172911	0.49337816	-0.01774645
0.854000	-0.41343656	-0.99570304	0.48761070	0.00374189	0.09874541	0.20423448
0.855000	-0.41343656	-0.00912102	0.15874952	0.15172911	0.19740361	0.05624718
0.856000	-0.24900626	-0.99570304	1.80305266	0.00374189	0.59203637	0.27822813
0.857000	-0.08457591	-0.33798173	1.47419238	-0.14424543	0.09874541	-0.01774645
0.858000	-0.90672749	-0.17355138	1.47419238	0.00374189	0.09874541	0.05624718
0.859000	-0.24900626	-0.66684234	0.48761070	0.00374189	0.00008722	-0.31372103
0.860000	0.07985439	-1.16013336	1.80305266	0.00374189	0.00008722	0.20423448
0.861000	-0.57786691	-0.50241208	0.48761070	0.00374189	-0.09857097	-0.16573377
0.862000	-0.08457591	-0.33798173	1.14533114	0.00374189	0.39471999	-0.01774645
0.863000	-0.57786691	-0.50241208	0.81647092	-0.14424543	0.09874541	0.05624718
0.864000	-0.08457591	-1.32456362	1.14533114	0.29971641	0.19740361	0.13024084
0.865000	-0.41343656	-0.17355138	-0.17011073	-0.14424543	0.19740361	0.05624718
0.866000	-0.41343656	-1.16013336	0.48761070	-0.14424543	0.09874541	0.13024084
0.867000	-0.41343656	-0.99570304	-0.17011073	0.00374189	0.29606181	0.27822813
0.868000	-0.24900626	-0.17355138	0.81647092	-0.14424543	-0.19722916	0.13024084
0.869000	-0.41343656	-1.32456362	1.14533114	-0.14424543	0.49337816	-0.01774645
0.870000	-0.08457591	-1.32456362	0.15874952	-0.14424543	0.19740361	0.35222176
0.871000	-0.41343656	-0.50241208	0.15874952	-0.14424543	0.29606181	0.13024084
0.872000	0.07985439	-0.99570304	1.14533114	-0.14424543	0.09874541	-0.01774645
0.873000	0.24428475	-0.83127266	0.48761070	-0.29223275	0.09874541	0.20423448
0.874000	-0.08457591	-0.50241208	0.48761070	0.00374189	-0.19722916	-0.09174012
0.875000	-0.41343656	-1.16013336	0.15874952	-0.14424543	0.39471999	-0.23972738
0.876000	0.24428475	-1.16013336	-0.17011073	-0.14424543	0.09874541	-0.09174012
0.877000	-0.74229729	-0.17355138	1.14533114	0.15172911	-0.09857097	-0.09174012
0.878000	-0.24900626	-1.65342438	-1.15669334	-0.14424543	0.29606181	-0.01774645
0.879000	-0.08457591	-0.99570304	1.14533114	-0.29223275	0.00008722	0.27822813
0.880000	-0.24900626	-1.48899400	-0.17011073	0.15172911	0.09874541	0.05624718
0.881000	-0.24900626	-1.32456362	0.15874952	-0.44022003	0.29606181	0.13024084
0.882000	-0.24900626	-1.32456362	-0.82783216	-0.29223275	0.09874541	0.13024084
0.883000	-0.24900626	-1.81785476	-1.15669334	0.00374189	0.19740361	0.13024084
0.884000	-0.57786691	-0.83127266	-0.49897191	-0.29223275	0.39471999	0.13024084
0.885000	-0.08457591	-0.50241208	0.15874952	0.00374189	0.00008722	0.13024084
0.886000	-0.24900626	-1.32456362	-1.48555362	-0.14424543	0.09874541	0.20423448
0.887000	-0.08457591	-1.32456362	-0.82783216	-0.14424543	0.29606181	0.13024084
0.888000	-0.74229729	-0.99570304	-0.82783216	-0.29223275	0.19740361	0.13024084
0.889000	-0.08457591	-1.16013336	-1.15669334	-0.14424543	0.09874541	0.20423448
0.890000	-0.24900626	-0.17355138	-0.49897191	-0.14424543	0.29606181	-0.01774645
0.891000	-0.24900626	-0.83127266	0.15874952	0.00374189	0.09874541	0.13024084
0.892000	0.07985439	-0.99570304	-1.15669334	0.15172911	0.19740361	0.13024084
0.893000	0.07985439	-0.83127266	-0.49897191	-0.14424543	0.19740361	0.13024084
0.894000	-0.57786691	-1.65342438	0.48761070	0.00374189	0.39471999	-0.01774645
0.895000	0.40871507	-0.83127266	-1.48555362	0.00374189	0.09874541	0.27822813
0.896000	-0.41343656	-0.83127266	-1.15669334	-0.14424543	0.09874541	0.05624718
0.897000	0.07985439	-1.48899400	0.48761070	-0.14424543	0.49337816	0.05624718
0.898000	-0.08457591	-1.48899400	0.15874952	-0.44022003	0.00008722	0.05624718
0.899000	-0.24900626	-0.83127266	-1.48555362	-0.14424543	0.29606181	0.05624718
0.900000	-0.24900626	-1.48899400	-0.82783216	0.00374189	0.39471999	0.20423448
0.901000	0.07985439	-1.32456362	-1.81441379	-0.14424543	0.19740361	0.35222176
0.902000	-0.41343656	-0.17355138	0.48761070	0.15172911	-0.19722916	0.05624718
0.903000	-0.08457591	-0.83127266	-0.82783216	0.00374189	0.59203637	0.05624718
0.904000	0.73757571	-1.16013336	0.48761070	0.15172911	0.19740361	0.05624718
0.905000	-0.24900626	-0.66684234	0.15874952	0.00374189	0.29606181	-0.01774645
0.906000	0.07985439	-0.83127266	-0.49897191	0.29971641	0.29606181	0.20423448
0.907000	0.40871507	-1.16013336	-0.49897191	0.00374189	0.19740361	0.13024084
0.908000	0.07985439	-0.83127266	-0.82783216	0.00374189	0.19740361	0.20423448
0.909000	0.07985439	-1.32456362	-0.82783216	-0.14424543	0.49337816	0.05624718
0.910000	0.40871507	-1.32456362	0.48761070	-0.14424543	0.19740361	0.20423448
0.911000	0.24428475	-1.48899400	0.15874952	0.15172911	0.19740361	-0.01774645
0.912000	0.07985439	-0.83127266	-0.49897191	0.00374189	0.78935272	0.13024084
0.913000	0.24428475	-1.16013336	-0.49897191	0.15172911	0.19740361	0.20423448
0.914000	0.07985439	-1.32456362	-0.82783216	0.29971641	0.19740361	-0.01774645
0.915000	0.07985439	-1.16013336	0.81647092	-0.14424543	0.39471999	-0.01774645
0.916000	-0.74229729	-1.16013336	0.15874952	0.15172911	0.09874541	0.13024084
0.917000	-0.08457591	-1.32456362	-0.82783216	0.15172911	0.09874541	0.13024084
0.918000	0.07985439	-0.66684234	-0.82783216	-0.14424543	0.49337816	0.05624718
0.919000	0.90200603	-0.99570304	-0.49897191	-0.14424543	0.09874541	0.35222176
0.920000	0.24428475	-0.66684234	-1.15669334	0.00374189	0.39471999	0.05624718
0.921000	0.57314539	-0.66684234	-2.14327502	0.00374189	0.69069457	0.13024084
0.922000	0.40871507	-0.50241208	-0.82783216	0.00374189	0.29606181	0.13024084
0.923000	0.73757571	-1.32456362	-0.82783216	0.44770375	0.29606181	0.20423448
0.924000	0.07985439	-0.66684234	-0.17011073	-0.14424543	0.69069457	0.13024084
0.925000	0.07985439	-0.66684234	-0.82783216	0.44770375	0.29606181	0.13024084
0.926000	0.24428475	-0.83127266	-0.17011073	0.29971641	0.39471999	0.05624718
0.927000	0.24428475	-0.17355138	-0.49897191	0.00374189	0.39471999	0.13024084
0.928000	0.40871507	-0.83127266	1.14533114	0.29971641	0.29606181	0.27822813
0.929000	0.07985439	-0.99570304	-0.17011073	0.29971641	0.29606181	-0.01774645
0.930000	0.24428475	-0.00912102	-0.49897191	-0.14424543	0.49337816	0.20423448
0.931000	0.24428475	-0.00912102	-0.17011073	0.15172911	0.19740361	-0.09174012
0.932000	0.73757571	-0.66684234	-1.15669334	0.44770375	0.19740361	0.27822813
0.933000	0.40871507	0.15530922	-0.49897191	-0.14424543	0.59203637	0.05624718
0.934000	0.73757571	-0.66684234	0.15874952	0.00374189	0.29606181	0.20423448
0.935000	0.40871507	-0.17355138	0.15874952	0.15172911	0.39471999	0.05624718
0.936000	0.57314539	-0.33798173	-0.17011073	0.00374189	0.49337816	-0.01774645
0.937000	0.90200603	-0.66684234	0.15874952	0.15172911	0.39471999	0.13024084
0.938000	-0.08457591	-0.66684234	-0.82783216	0.15172911	0.19740361	-0.09174012
0.939000	0.73757571	-0.66684234	0.15874952	0.15172911	0.59203637	-0.16573377
0.940000	0.90200603	-0.00912102	-0.82783216	0.15172911	0.19740361	0.05624718
0.941000	0.73757571	-0.50241208	2.13191390	0.59569108	0.59203637	0.13024084
0.942000	0.57314539	-0.83127266	0.15874952	0.29971641	0.59203637	-0.09174012
0.943000	0.90200603	-0.50241208	-0.17011073	0.00374189	0.49337816	0.20423448
0.944000	0.24428475	0.15530922	0.81647092	0.29971641	0.69069457	0.05624718
0.945000	0.73757571	-0.00912102	0.15874952	0.15172911	0.09874541	-0.01774645
0.946000	0.57314539	-0.33798173	0.81647092	0.29971641	0.29606181	-0.01774645
0.947000	0.90200603	0.48416981	0.81647092	0.29971641	0.49337816	0.05624718
0.948000	0.07985439	-0.50241208	-0.17011073	-0.14424543	0.39471999	-0.09174012
0.949000	0.90200603	-0.17355138	1.14533114	0.29971641	0.19740361	-0.16573377
0.950000	0.40871507	-0.66684234	0.48761070	0.29971641	0.59203637	-0.23972738
0.951000	1.06643641	-0.17355138	0.48761070	0.15172911	0.19740361	0.27822813
0.952000	0.73757571	-0.50241208	0.48761070	0.00374189	0.39471999	-0.16573377
0.953000	1.39529705	0.15530922	1.80305266	0.44770375	0.49337816	0.35222176
0.954000	0.73757571	-0.00912102	-0.82783216	0.44770375	0.19740361	0.20423448
0.955000	0.90200603	-0.00912102	0.81647092	0.15172911	0.59203637	0.05624718
0.956000	0.90200603	-0.17355138	-0.82783216	0.00374189	0.29606181	0.05624718
0.957000	1.23086667	-0.17355138	0.48761070	0.29971641	0.39471999	-0.01774645
0.958000	0.57314539	-0.66684234	0.48761070	-0.73619461	0.49337816	-0.16573377
0.959000	1.06643641	-0.00912102	1.14533114	0.15172911	0.39471999	0.05624718
0.960000	0.73757571	-0.17355138	0.48761070	0.29971641	0.59203637	-0.09174012
0.961000	0.57314539	-0.33798173	-0.49897191	0.44770375	0.29606181	-0.01774645
0.962000	0.57314539	-0.50241208	1.47419238	0.15172911	0.39471999	-0.09174012
0.963000	1.06643641	0.64860016	-0.49897191	0.59569108	0.49337816	-0.09174012
0.964000	0.90200603	-0.33798173	0.15874952	0.00374189	0.19740361	-0.16573377
0.965000	0.73757571	0.15530922	-0.17011073	0.29971641	0.49337816	-0.09174012
0.966000	0.73757571	-0.33798173	1.47419238	0.44770375	0.49337816	-0.01774645
0.967000	0.40871507	-0.33798173	-0.49897191	0.29971641	0.39471999	-0.01774645
0.968000	0.73757571	-0.33798173	-0.17011073	0.00374189	0.19740361	-0.16573377
0.969000	0.57314539	-0.66684234	0.48761070	0.00374189	0.78935272	-0.09174012
0.970000	1.39529705	-0.50241208	-0.17011073	0.15172911	0.39471999	0.20423448
0.971000	0.24428475	0.31973970	-0.17011073	0.15172911	0.39471999	-0.16573377
0.972000	0.90200603	0.48416981	0.81647092	0.15172911	0.39471999	-0.09174012
0.973000	0.57314539	0.64860016	1.47419238	-0.14424543	0.39471999	-0.16573377
0.974000	1.06643641	-0.17355138	0.15874952	0.15172911	0.49337816	0.35222176
0.975000	0.40871507	-0.33798173	0.81647092	0.00374189	0.39471999	-0.01774645
0.976000	1.06643641	0.48416981	0.81647092	0.15172911	0.29606181	-0.09174012
0.977000	1.06643641	0.15530922	1.14533114	0.15172911	0.09874541	0.13024084
0.978000	0.24428475	0.48416981	1.14533114	0.29971641	0.29606181	-0.38771471
0.979000	1.06643641	0.15530922	-0.49897191	0.15172911	0.49337816	0.05624718
0.980000	0.40871507	-0.33798173	0.15874952	0.15172911	0.39471999	-0.01774645
0.981000	0.90200603	-0.33798173	0.48761070	0.00374189	0.09874541	0.35222176
0.982000	0.90200603	0.15530922	0.48761070	0.00374189	0.49337816	-0.01774645
0.983000	0.90200603	-0.33798173	-0.17011073	0.15172911	0.59203637	0.13024084
0.984000	0.90200603	-0.17355138	0.81647092	0.00374189	0.59203637	0.05624718
0.985000	1.06643641	0.15530922	0.15874952	-0.29223275	0.29606181	0.05624718
0.986000	1.06643641	-0.17355138	-0.17011073	-0.29223275	0.59203637	0.05624718
0.987000	0.90200603	-0.33798173	-1.81441379	0.00374189	0.69069457	0.27822813
0.988000	1.06643641	-0.17355138	-0.82783216	0.00374189	0.39471999	0.05624718
0.989000	0.40871507	0.48416981	-0.82783216	-0.44022003	0.78935272	-0.01774645
0.990000	0.73757571	-0.17355138	0.15874952	0.00374189	0.59203637	-0.09174012
0.991000	1.39529705	-0.17355138	-0.17011073	-0.14424543	0.09874541	-0.09174012
0.992000	0.40871507	-0.50241208	1.14533114	0.00374189	0.39471999	-0.09174012
0.993000	0.90200603	-0.33798173	-0.49897191	-0.14424543	0.49337816	0.05624718
0.994000	0.40871507	0.15530922	-0.82783216	0.00374189	0.69069457	0.20423448
0.995000	0.40871507	-0.17355138	-0.82783216	0.00374189	0.59203637	0.13024084
0.996000	0.73757571	0.15530922	-1.48555362	0.00374189	0.19740361	-0.09174012
0.997000	0.57314539	0.31973970	-0.17011073	0.00374189	0.49337816	0.20423448
0.998000	0.40871507	-0.66684234	0.48761070	0.00374189	0.49337816	-0.01774645
0.999000	0.40871507	-0.33798173	-0.49897191	-0.14424543	0.88801098	-0.09174012
1.000000	0.73757571	-0.50241208	-0.82783216	0.00374189	0.39471999	0.05624718
1.001000	0.24428475	0.15530922	0.15874952	-0.29223275	0.78935272	0.27822813
1.002000	0.40871507	0.15530922	-0.82783216	-0.14424543	0.39471999	0.05624718
1.003000	0.07985439	-0.17355138	-0.82783216	-0.14424543	0.29606181	0.20423448
1.004000	-0.08457591	0.15530922	0.48761070	-0.29223275	0.69069457	-0.01774645
1.005000	0.40871507	-0.00912102	-1.15669334	-0.29223275	0.39471999	0.05624718
1.006000	-0.08457591	-0.17355138	-1.15669334	-0.14424543	0.29606181	0.05624718
1.007000	0.57314539	-0.00912102	-0.49897191	-0.14424543	0.29606181	0.42621544
1.008000	0.40871507	0.64860016	-1.15669334	-0.14424543	0.88801098	0.05624718
1.009000	0.57314539	-0.33798173	-0.49897191	0.15172911	0.59203637	0.27822813
1.010000	0.57314539	-0.66684234	-2.14327502	-0.14424543	0.49337816	0.13024084
1.011000	0.07985439	-0.50241208	-0.82783216	0.15172911	0.59203637	0.05624718
1.012000	0.07985439	-0.00912102	-1.81441379	-0.58820730	0.29606181	0.05624718
1.013000	0.73757571	-0.17355138	-1.48555362	-0.29223275	0.39471999	0.05624718
1.014000	0.90200603	-0.17355138	0.15874952	-0.29223275	0.59203637	0.27822813
1.015000	-0.24900626	-0.17355138	0.15874952	-0.29223275	0.69069457	0.13024084
1.016000	0.73757571	-0.33798173	-0.17011073	-0.44022003	0.29606181	0.35222176
1.017000	0.24428475	-0.50241208	0.15874952	-0.44022003	0.39471999	0.27822813
1.018000	-0.41343656	0.48416981	-0.82783216	0.00374189	0.19740361	0.27822813
1.019000	-0.08457591	-0.17355138	-0.82783216	0.00374189	0.29606181	-0.01774645
1.020000	-0.24900626	-0.50241208	-0.17011073	-0.44022003	0.59203637	0.35222176
1.021000	0.57314539	-0.17355138	-1.15669334	-0.29223275	0.49337816	0.20423448
1.022000	0.07985439	-0.66684234	-0.49897191	0.00374189	0.59203637	0.27822813
1.023000	0.40871507	-0.99570304	-0.82783216	-0.14424543	0.29606181	0.20423448
1.024000	0.40871507	-0.83127266	-0.82783216	0.15172911	0.49337816	0.35222176
1.025000	-0.24900626	-0.33798173	-1.48555362	-0.14424543	0.39471999	0.20423448
1.026000	-0.24900626	-0.66684234	-1.48555362	0.29971641	0.49337816	0.27822813
1.027000	0.07985439	-0.00912102	-0.82783216	-0.29223275	0.69069457	0.20423448
1.028000	0.07985439	-0.83127266	-1.15669334	0.15172911	0.49337816	0.27822813
1.029000	-0.57786691	-0.66684234	-0.49897191	-0.73619461	0.69069457	0.42621544
1.030000	-0.57786691	-0.50241208	-0.17011073	0.00374189	0.59203637	0.20423448
1.031000	0.07985439	-0.33798173	-0.49897191	-0.29223275	0.49337816	0.50020909
1.032000	-0.08457591	-0.83127266	-1.15669334	-0.14424543	0.19740361	0.20423448
1.033000	0.07985439	-1.16013336	-0.82783216	0.00374189	0.49337816	0.27822813
1.034000	-0.08457591	-0.33798173	-0.17011073	-0.29223275	0.39471999	0.27822813
1.035000	0.07985439	-0.50241208	-0.17011073	0.00374189	0.49337816	0.42621544
1.036000	-0.08457591	-0.17355138	-1.48555362	0.00374189	0.69069457	0.42621544
1.037000	-0.41343656	-0.83127266	-0.17011073	-0.14424543	0.49337816	0.42621544
1.038000	-0.08457591	-0.17355138	-1.15669334	-0.14424543	0.59203637	0.42621544
1.039000	0.07985439	-0.66684234	-1.81441379	-0.14424543	0.49337816	0.57420272
1.040000	0.07985439	-0.50241208	-1.81441379	-0.14424543	0.49337816	0.35222176
1.041000	0.24428475	-0.50241208	-0.17011073	-0.29223275	0.49337816	0.35222176
1.042000	-0.74229729	-0.66684234	-0.17011073	-0.14424543	0.19740361	0.35222176
1.043000	-0.24900626	-0.17355138	0.48761070	-0.29223275	0.49337816	0.20423448
1.044000	-0.74229729	-0.83127266	0.15874952	-0.29223275	0.59203637	0.64819634
1.045000	-0.24900626	-0.17355138	-1.15669334	-0.29223275	0.29606181	0.50020909
1.046000	-0.41343656	-0.50241208	-1.15669334	-0.14424543	0.59203637	0.50020909
1.047000	-0.24900626	-0.17355138	-0.49897191	-0.14424543	0.59203637	0.42621544
1.048000	-0.08457591	-0.83127266	0.48761070	-0.44022003	0.59203637	0.50020909
1.049000	-0.57786691	-0.66684234	0.48761070	0.00374189	0.59203637	0.35222176
1.050000	-0.57786691	-0.83127266	0.48761070	-0.44022003	0.49337816	0.57420272
1.051000	-0.41343656	-0.83127266	0.81647092	-0.14424543	0.49337816	0.35222176
1.052000	0.24428475	-0.66684234	-1.15669334	-0.44022003	0.49337816	0.57420272
1.053000	0.07985439	-0.83127266	-0.49897191	-0.14424543	0.49337816	0.72219002
1.054000	0.07985439	-0.33798173	-0.82783216	0.00374189	0.69069457	0.42621544
1.055000	-0.41343656	-0.83127266	0.81647092	-0.14424543	0.59203637	0.64819634
1.056000	-0.24900626	0.15530922	-0.49897191	-0.14424543	0.49337816	0.57420272
1.057000	-0.24900626	-0.99570304	0.48761070	0.00374189	0.59203637	0.57420272
1.058000	-0.74229729	-0.50241208	0.81647092	-0.29223275	0.49337816	0.35222176
1.059000	-0.08457591	-0.50241208	0.15874952	0.15172911	0.49337816	0.72219002
1.060000	-0.08457591	-0.33798173	0.81647092	0.00374189	0.49337816	0.72219002
1.061000	-0.24900626	-0.17355138	0.48761070	-0.29223275	0.09874541	0.64819634
1.062000	-0.08457591	-0.83127266	0.81647092	-0.14424543	0.49337816	0.57420272
1.063000	-0.08457591	-0.66684234	0.15874952	0.15172911	0.29606181	0.50020909
